Servings/s,Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Calcium/s,Magnesium/s,Potassium/s,Iron/s,Zinc/s,Phosphorus/s,Vit_A/s,Vit_C/s,B1/s,B2/s,B3/s,B6/s,Folate_eq/s,Folate_food/s,B12/s,Vit_D/s,Vit_E/s,Vit_K/s,Water/s,CarbScore,CholoScore,TotalFatScore,SugarScore,HealthyGradScore,HealthyScore
1,197.3112464,16.12092382,4.890504154,0,8.922428296,1.451411239,7.923333888,2.529097443,1.957871519,7.593443626,21.08,157.4132438,186.9232059,36.75576869,384.6564949,1.241513227,0.866671686,128.6345596,380.3770615,80.99983142,0.081107609,0.16800272,0.715708331,0.210498443,100.0838061,100.0838061,0.140533333,4.133333333,2.524937031,472.9917451,91.13393071,1,1,1,1,4,1
1,229.7242012,16.73610847,4.950699642,0,8.956825718,1.674994478,13.71136153,4.910457385,3.452836372,10.424616,21.08,182.549821,286.1465369,67.84574572,709.4475315,2.21390187,1.237105454,189.491536,711.1214979,160.3784962,0.153871385,0.253996274,1.377197204,0.389761927,193.3537372,193.3537372,0.140533333,4.133333333,3.543629895,939.2091028,146.7254556,1,1,1,1,4,1
1,85.8325,7.234125,0.9805675,0,4.9514175,0.8816175,4.879875,1.83,1.31205,2.1752,0,136.8861198,75.9353125,24.04053385,254.0292708,0.783076172,0.285203385,46.79,251.25,63.009,0.056955,0.066375,0.50887,0.1393975,72.2525,72.2525,0,0,1.752975,358.2255,48.69240677,1,1,1,1,4,1
1,97.84132938,4.089880638,0.55403049,0,2.551197564,0.444149529,13.82316634,4.810517563,3.7801833,4.811121269,0,431.3586629,86.56354989,37.65952023,541.937785,1.351068276,0.718871354,113.6367288,49.61092438,138.26745,0.125613698,0.190252538,1.039395132,0.321895754,101.2435681,101.2435681,0,0,1.7159413,157.5978156,161.2399641,1,1,1,1,4,1
1,97.84132938,4.089880638,0.55403049,0,2.551197564,0.444149529,13.82316634,4.810517563,3.7801833,4.811121269,0,431.3586629,86.56354989,37.65952023,541.937785,1.351068276,0.718871354,113.6367288,49.61092438,138.26745,0.125613698,0.190252538,1.039395132,0.321895754,101.2435681,101.2435681,0,0,1.7159413,157.5978156,161.2399641,1,1,1,1,4,1
1,33.76259263,1.626100264,0.289388934,0.006459253,0.904715182,0.339959413,3.864292595,1.186690029,1.256320429,1.269132849,0.423654514,0.840324826,6.274059922,6.611909644,72.46447143,0.428414096,0.168228811,27.54961214,2.868796589,0.83205,0.03431983,0.012260446,0.132796302,0.064056465,17.30093539,17.51918539,0.000334983,0.118229167,0.153938384,3.461931577,15.33285717,1,1,1,1,4,1
1,44.97875,0.417725,0.06150375,0,0.071865,0.1147425,10.242325,1.937,7.5397375,1.4764,0,10.09625,42.95125,16.6525,209.37375,0.45585,0.18365,30.54,148.94875,45.438,0.04184375,0.05184125,0.5484525,0.1228325,53.48625,53.8725,0,0,0.7881,179.257,67.171225,1,1,1,1,4,1
1,82.74814112,3.670319863,0.511271062,0.00005625,2.490958893,0.487529526,11.95375081,2.84841047,6.021606284,2.273541726,0,186.9114254,42.89595622,16.91188884,535.5550825,0.60113919,0.866018586,99.22457978,711.1877418,5.660140593,0.1125907,0.350978497,3.004840807,0.182126264,30.58855224,30.58855224,0.056699046,1.700971388,1.055437963,13.56361741,128.6675271,1,1,1,1,4,1
1,122.237673,10.27189166,1.401851182,0,7.167728309,1.207065516,7.004297458,2.331244972,2.299909644,2.540413603,0,21.10301858,81.80483124,27.05442583,298.7757696,0.989738128,0.342832603,55.40489833,251.3026725,61.48222222,0.064352357,0.068631706,0.534285358,0.187728526,75.91010861,75.91010861,0,0,2.185712063,360.489198,54.04707405,1,1,1,1,4,1
1,84.39896843,3.185208602,1.877809328,0.116369,0.772694548,0.242241651,13.45460399,4.502324365,6.649485652,2.219868084,7.6325,220.7725822,102.0873947,37.5324887,468.7033564,2.172865684,0.519813644,56.41320243,713.7141547,18.49311109,0.073006356,0.113670377,0.93290785,0.161600531,93.42836453,93.42836453,0.006035,2.13,0.739180349,212.9512882,506.0319379,1,1,1,1,4,1
1,84.994625,3.956906875,0.53251,0,2.490324375,0.438840625,11.17524938,4.0321,3.88581375,4.043008125,0,280.3841146,71.374625,30.81206771,467.7324167,1.059564844,0.579934271,93.3530625,51.0095625,130.722575,0.11224775,0.169299188,0.947234563,0.256815625,91.258625,91.258625,0,0,1.677299375,140.9817438,136.1276917,1,1,1,1,4,1
1,127.3118163,8.828864725,1.18751197,0,5.402045646,1.551038243,10.57057106,4.034607375,2.3114624,4.934180213,0,39.171325,179.9080363,56.49151625,521.0741088,1.928457663,0.777445713,111.9275925,502.5912263,121.575,0.134962405,0.140253175,1.132324411,0.329706966,144.0386888,144.0386888,0,0,2.5279639,712.9937264,86.43844923,1,1,1,1,4,1
1,63.56433764,3.048876234,1.878042189,0.116369,0.752081639,0.176625772,8.024710904,3.125303545,3.710643542,3.067619755,7.6325,5.140630706,37.28758235,20.84927666,302.1762673,2.707322159,0.700433746,72.46814206,67.4842031,7.95029318,0.174780484,0.16583783,1.155220295,0.173494321,65.94335163,65.94335163,0.006035,2.13,1.376031226,48.25465856,122.357763,1,1,1,1,4,1
1,96.58766813,7.360076213,0.995598405,0,4.959567838,0.934141226,6.876493781,2.395644188,1.4584701,2.949726506,0,170.9982128,102.1386741,30.83924316,326.4675447,1.047495444,0.39824476,63.87250125,314.1218831,76.545,0.076831283,0.086177138,0.656888886,0.217174393,88.71551438,88.71551438,0,0,1.94122485,447.1897877,55.01253422,1,1,1,1,4,1
1,96.58766813,7.360076213,0.995598405,0,4.959567838,0.934141226,6.876493781,2.395644188,1.4584701,2.949726506,0,170.9982128,102.1386741,30.83924316,326.4675447,1.047495444,0.39824476,63.87250125,314.1218831,76.545,0.076831283,0.086177138,0.656888886,0.217174393,88.71551438,88.71551438,0,0,1.94122485,447.1897877,55.01253422,1,1,1,1,4,1
1,107.3124112,5.143636588,2.348648784,0,2.147738392,0.375527928,9.665425131,0.35884213,5.476099213,4.651113153,7.20375,167.1009803,136.3354771,10.26715809,62.75363255,0.72112159,0.408591223,87.95256019,26.2101875,0.6385,0.044779942,0.068600543,0.401106113,0.022201504,14.30030616,7.362806156,0.127125,2.0128125,0.178339408,6.091603292,31.75038248,1,1,1,1,4,1
1,101.3278355,4.584993044,1.596550299,0.077579333,2.165559512,0.486760403,11.87469737,3.956842596,4.032568662,4.572853709,5.088333333,284.8405681,63.05171867,51.67567665,375.0950258,2.221803307,0.754131633,77.10006616,273.2004785,23.37799066,0.188156609,0.141210565,1.307307071,0.188388272,116.7641956,116.7641956,0.004023333,1.42,1.260837979,222.9667124,100.1367237,1,1,1,1,4,1
1,55.56506533,1.05460226,0.103192264,0,0.058967008,0.383285553,9.922333094,4.08233133,2.562796891,4.853438359,0,263.7049961,170.2337487,53.30279556,556.8301708,1.668830347,0.635598526,104.3262451,566.9904625,136.077711,0.124737902,0.14741752,1.133980925,0.307308831,159.8913104,159.8913104,0,0,1.746330625,799.2297559,95.30089535,1,1,1,1,4,1
1,75.27858333,3.529465,0.619968833,0,2.25699225,0.413773667,9.950620833,3.631575,4.274493333,3.3625475,0,281.2280729,40.808875,28.50465104,573.1299583,0.81819651,0.503687604,79.24366667,24.55175,77.199,0.095957,0.098586667,1.081927417,0.327226917,90.14508333,90.14508333,0,0,0.86276,28.86550833,187.3448452,1,1,1,1,4,1
1,85.55407813,2.453170313,0.312523,0,1.146394953,0.778506656,13.28739828,2.632754688,1.208305,3.317380156,0,160.2823125,22.90332813,35.40895313,180.2287344,1.055277031,0.663348906,86.12778125,11.75982813,6.65275,0.060065813,0.053855063,0.311673016,0.208670203,28.56073438,28.56073438,0,0,0.48731125,20.62582969,88.27026031,1,1,1,1,4,1
1,65.17028733,1.821891391,0.166951158,0.0001125,0.891027292,0.608723947,11.58184483,3.925323295,6.115064009,2.29521994,0,66.25997457,29.79811147,20.76219697,214.9578479,1.937451536,0.643604383,56.67796373,29.47189177,13.11813295,0.134937848,0.127035457,0.957439105,0.092533593,47.06508873,47.06508873,0,0,1.163582297,33.93725849,102.4816462,1,1,1,1,4,1
1,112.2032608,5.366474239,0.596765874,0,2.437229598,1.766971087,13.63165645,4.52900038,7.309349364,4.961559152,0,155.0667836,56.1398429,41.56381937,461.8594341,4.302932282,1.290148638,128.6375918,64.85132903,11.15903977,0.271216574,0.254520408,1.895102974,0.229594661,96.78707057,96.78707057,0,0,2.651473889,75.58406341,186.8848484,1,1,1,1,4,1
1,95.684232,4.17394632,0.656244944,0,2.602567198,0.666364286,12.2348864,1.9620946,1.92382848,3.10093048,0,100.13064,41.607526,14.829172,147.078578,1.97819772,0.51267108,52.556656,22.544764,4.4564,0.212251806,0.13693201,1.461229676,0.070765262,51.867944,33.102944,0.04725,0,1.13854628,26.8441284,54.36092572,1,1,1,1,4,1
1,77.61729731,3.741325176,0.557353922,0,2.511536636,0.486047249,9.459281728,3.072661069,1.706727155,2.868944546,0,213.842522,38.0102958,24.12133167,303.0273238,0.98760026,0.403413706,62.24619413,221.3300743,32.269025,0.082799422,0.063970829,0.548798688,0.14101244,56.02813244,56.02813244,0,0,0.71129983,9.776640369,75.04748307,1,1,1,1,4,1
1,106.2582992,4.865829123,0.688087337,0,3.313577733,0.643546535,13.82447399,4.404483603,6.881602467,2.944247727,0,216.3771089,63.07820318,29.16173994,420.9869844,1.992975112,0.414637747,69.70965935,721.9886466,50.28425367,0.168233093,0.110004816,1.266486537,0.235814465,48.2674659,48.2674659,0,0,1.481371707,32.97219875,139.870207,1,1,1,1,4,1
1,101.2266941,4.402303156,1.606399614,0.077579333,1.096638156,1.098609737,14.60963684,4.159414255,7.12680933,4.184424943,5.088333333,56.33489167,49.66965968,38.31872931,619.8836364,1.227559515,0.719702276,104.8546571,26.89730375,89.9436963,0.103198511,0.129747831,1.141112137,0.355989227,107.2804413,107.2804413,0.004023333,1.42,0.491574663,71.61917403,168.7017388,1,1,1,1,4,1
1,62.15886031,2.968682102,0.673061774,0,1.73796016,0.32721931,8.423903563,3.839780492,2.601514161,2.853498105,0,137.000999,74.98376041,31.68824952,427.760096,1.342886487,0.486734825,61.02052082,7.938416667,65.49152735,0.086862554,0.089216998,0.828140467,0.316865655,82.83564818,82.83564818,0,0,0.631839886,67.89441339,122.5872094,1,1,1,1,4,1
1,58.43686414,2.285538709,0.322245868,0,1.141680372,0.465209958,9.022676909,2.841067356,2.973977235,2.619895532,0,258.6159012,91.13100444,31.35669656,321.1293343,0.987713138,0.402904769,55.70627638,256.8711714,61.93980625,0.078330061,0.078701351,1.014638612,0.201046132,78.49991581,78.49991581,0,0,1.122329678,356.25898,96.01649583,1,1,1,1,4,1
1,58.43686414,2.285538709,0.322245868,0,1.141680372,0.465209958,9.022676909,2.841067356,2.973977235,2.619895532,0,258.6159012,91.13100444,31.35669656,321.1293343,0.987713138,0.402904769,55.70627638,256.8711714,61.93980625,0.078330061,0.078701351,1.014638612,0.201046132,78.49991581,78.49991581,0,0,1.122329678,356.25898,96.01649583,1,1,1,1,4,1
1,64.32104938,1.979354198,0.228447012,0.006144444,1.150241938,0.551343346,9.636306173,2.153561728,6.455661728,1.644444815,0,292.4491481,32.71923457,17.26996296,306.0745062,0.568758519,0.266901111,46.69091358,12.50988889,32.17249877,0.037343988,0.047359741,0.499779259,0.129187901,41.90603704,41.90603704,0,0,0.493580247,26.7287284,142.7193433,1,1,1,1,4,1
1,87.70205736,4.124951288,0.764730626,0,2.626509033,0.457530893,11.41954551,4.897042989,4.04376421,4.243753503,0,505.8770017,54.80206077,35.22790636,648.6108068,1.160807082,0.623252697,97.22560184,0.188630734,101.2358375,0.107475289,0.129200387,1.104896706,0.389453883,120.3807837,120.3807837,0,0,0.911479341,36.64487684,195.8891548,1,1,1,1,4,1
1,61.25425,5.301045,0.723461875,0,3.707849875,0.617558375,3.36771875,1.1588625,1.36150375,1.08945125,0,9.657875,42.44325,12.0425,124.9175,0.43680375,0.149,23.312,125.073125,30.018525,0.02760725,0.0328495,0.2564935,0.06852025,35.27925,35.27925,0,0,1.12277875,179.399725,21.061735,1,1,1,1,4,1
1,95.2925,7.244825,0.9893175,0,4.9545725,0.8848225,6.965375,2.2765,2.30165,2.4532,0,137.9161198,81.8403125,26.37053385,286.9692708,0.835226172,0.328453385,54.205,251.25,62.335,0.067925,0.07275,0.5344,0.1691775,76.0775,76.0775,0,0,1.747975,358.3355,66.73595677,1,1,1,1,4,1
1,95.2925,7.244825,0.9893175,0,4.9545725,0.8848225,6.965375,2.2765,2.30165,2.4532,0,137.9161198,81.8403125,26.37053385,286.9692708,0.835226172,0.328453385,54.205,251.25,62.335,0.067925,0.07275,0.5344,0.1691775,76.0775,76.0775,0,0,1.747975,358.3355,66.73595677,1,1,1,1,4,1
1,95.2925,7.244825,0.9893175,0,4.9545725,0.8848225,6.965375,2.2765,2.30165,2.4532,0,137.9161198,81.8403125,26.37053385,286.9692708,0.835226172,0.328453385,54.205,251.25,62.335,0.067925,0.07275,0.5344,0.1691775,76.0775,76.0775,0,0,1.747975,358.3355,66.73595677,1,1,1,1,4,1
1,129.5526185,6.051387711,3.714097237,0.232738,1.517471,0.310762046,13.97865599,4.050359942,8.401424139,3.385930535,15.265,535.8442931,53.92677765,27.16144068,425.1220587,2.631585229,0.716695472,83.1000081,99.99527515,47.15229318,0.238163022,0.19972656,1.462914345,0.159582764,92.5467581,92.5467581,0.01207,4.26,1.514118445,47.72405648,203.5278384,1,1,1,1,4,1
1,123.8675,7.905075,1.0558025,0,3.84276125,2.20579375,11.465125,4.7655,2.83175,5.748925,0,47.815,209.47125,66.6475,624.31375,2.183775,0.874375,129.1525,625,150,0.1552975,0.1680575,1.3515875,0.356525,178.4325,178.4325,0,0,2.4464375,883.33775,105.155525,1,1,1,1,4,1
1,49.66804875,2.046964825,0.296211265,0.0004375,1.273823474,0.306457223,6.785808838,0.818604125,1.4496153,1.616707238,0,84.67799393,25.78688741,10.29534828,102.8344225,0.584885282,0.18684224,24.2887975,67.56655875,17.217,0.081272485,0.05670677,0.618930154,0.057926314,34.55517125,24.58017125,0,0,0.51803805,90.68893213,25.46570808,1,1,1,1,4,1
1,154.912125,14.30328625,1.957619375,0,9.9112125,1.76493325,6.41392375,2.85455,1.5953425,2.928755,0,181.4165085,98.34342481,32.55190312,347.3365999,1.359653029,0.425762812,63.1255,355.9335,75.3903,0.07470375,0.10256625,0.799145,0.206618875,89.398625,89.398625,0,0,3.3992625,452.1946,52.97951062,1,1,1,1,4,1
1,118.16875,8.58362875,2.26224475,0.01878625,4.147324,1.41606475,7.30266125,2.7735,1.8703575,5.11117625,9.3225,127.20675,120.04675,38.82725,405.961,1.2111,0.619655,92.156625,380.769875,90.97275,0.1250665,0.112002625,1.341446125,0.261885,106.44,106.44,0.070625,2.26,1.57906625,532.7116375,188.8047263,1,1,1,1,4,1
1,85.81112437,6.697219809,0.906853874,0,4.14688891,1.212804478,5.375918638,2.211092811,1.224061042,2.999574231,0,240.2677852,103.0411588,35.84051725,288.9734223,1.195108731,0.506844993,69.69542739,265.7767793,63.78642703,0.077588391,0.081259463,0.720981059,0.167746014,77.69155176,77.69155176,0,0,1.55068623,377.6865731,47.62328606,1,1,1,1,4,1
1,62.69823173,2.303344916,0.327790046,0,0.798416316,1.008856526,10.22716309,3.089085144,4.44270289,1.588346676,0,67.85846792,50.36349456,16.02461006,321.4802754,0.749021809,0.411902476,61.65470696,766.6546161,6.57526875,0.108874089,0.073569024,1.12929833,0.141015772,21.77801752,21.77801752,0,0,0.66052579,12.68952729,83.57436537,1,1,1,1,4,1
1,19.195,1.3267,0.176,0,0.85875125,0.18490375,1.644433333,0.777333333,0.385866667,0.760966667,0,6.529166667,26.76125,8.683333333,85.74458333,0.314966667,0.109,16.55666667,83.33666667,20.00233333,0.01892,0.022333333,0.177533333,0.045516667,23.68666667,23.68666667,0,0,0.5022375,118.4765833,14.036,1,1,1,1,4,1
1,42.56083333,1.74625,0.2426405,0,0.611822833,0.7197205,5.998588333,2.195783333,2.81951,1.56882,0,175.9261667,36.261,19.0165,241.9066667,0.464903333,0.265143333,37.6845,261.1033333,42.46073333,0.052486667,0.055071667,0.618288333,0.159266667,47.83266667,47.83266667,0,0,0.61816,97.06565,76.43566333,1,1,1,1,4,1
1,49.06206228,1.761657,0.246589291,0.000045,1.127672626,0.260886978,7.388189,2.3590125,4.6939925,1.89272675,0,69.26173634,40.71251817,38.198925,389.4354932,1.313599425,0.37979475,41.30585,152.209,14.29318125,0.048787,0.081748375,0.533707563,0.1119835,115.627125,115.627125,0,0,0.97991449,147.8499788,98.90153775,1,1,1,1,4,1
1,21.94485842,0.724161983,0.157223833,0.001055556,0.384704876,0.127186948,3.089763525,0.503210975,0.186852777,0.950140934,10.33333333,55.49468829,12.66499227,9.870012763,102.2004224,0.4105296,0.128970483,18.18146287,41.39932318,4.546071111,0.024808841,0.034774944,0.235867347,0.058977019,19.8007708,18.7582708,0.027347222,2.277777778,0.246613978,38.66871033,18.77164519,1,1,1,1,4,1
1,48.74915613,2.123310628,1.023906202,0.053819042,0.676681355,0.173982505,5.579115418,0.50458875,0.088366418,1.934691782,4.40111385,79.89014129,39.20762986,13.63072228,89.33557986,0.697723848,0.243842815,30.91839236,78.66443226,3.9994125,0.063483499,0.074795066,0.49247163,0.032582765,41.50517717,30.20017717,0.031706956,1.0705434,0.33576097,68.95183173,17.4552086,1,1,1,1,4,1
1,90.73631128,3.981155061,0.616483298,0,2.488316059,0.571213103,13.20378826,3.534958035,7.918844489,3.772195446,0,326.3766821,124.1453042,94.84382402,732.3922537,3.475780018,0.674985485,69.52081533,532.3433038,39.31861399,0.109102012,0.230108645,0.98317444,0.25880628,222.5587995,222.5587995,0,0,2.816068778,549.9281387,117.1831652,1,1,1,1,4,1
1,48.144,1.561835,0.2352255,0.001885,0.87625375,0.25853475,7.75552,1.75595,1.456375,2.10538,0,164.3379099,35.43767935,13.56435582,165.700626,0.753414258,0.279811538,40.287,19.8465,44.1335,0.065824,0.068097,0.6933695,0.0966825,35.4655,33.0005,0,0,0.5062625,70.55925,58.65726341,1,1,1,1,4,1
1,81.19677769,3.221510483,0.644100559,0.005159617,1.67781931,0.67380879,11.61657388,3.477199712,4.622952535,3.681905298,1.846,628.2600411,69.42929337,31.55624766,439.3073544,0.899771526,0.579700087,87.87689566,6.661730903,56.4284842,0.085225143,0.116556365,0.720142684,0.27698821,72.04960206,72.04960206,0.05254,0.284,0.909877888,19.91412934,282.5415416,1,1,1,1,4,1
1,37.34054688,1.634120156,0.938653375,0.058302031,0.423832797,0.131515203,4.968981563,1.5771,2.449014063,1.089004219,3.812890625,116.5368281,24.640375,11.25784375,155.333125,0.683210938,0.161458594,26.680125,280.4440625,16.580125,0.060663922,0.041213969,0.471578594,0.086270703,16.68045313,16.68045313,0.003014844,1.0640625,0.34474375,10.30139063,71.50926469,1,1,1,1,4,1
1,61.66994813,2.674777763,0.46742529,0,1.494599008,0.570036041,7.482537281,1.600390688,1.0477668,3.024359456,0,202.4863747,55.98396618,19.95392534,261.4754571,0.749881461,0.365494427,58.55524125,0.070318125,23.467125,0.055106273,0.045446288,0.500879301,0.179824123,29.14427438,29.14427438,0,0,0.2801523,8.155836188,73.07449095,1,1,1,1,4,1
1,9.8725,0.6555,0.08677,0,0.415605625,0.092991875,0.875,0.36,0.226,0.428,0,3.81125,15.005625,4.7,49.105625,0.15015,0.056,9.2,50,12,0.011,0.013,0.1,0.0271,14.1,14.1,0,0,0.23471875,70.818625,8.404,1,1,1,1,4,1
1,87.30168019,3.882546727,1.545900613,0.080036292,1.651574077,0.434968747,11.07927736,3.154516084,3.541996411,3.8305853,5.088333333,150.4292655,47.33870579,23.13836975,285.4002683,2.908789604,0.780002113,80.80657681,59.31515015,8.410942862,0.209204613,0.187847408,1.668579064,0.156059241,72.20686462,68.99391867,0.004023333,1.42,1.578281477,48.95069452,161.3963117,1,1,1,1,4,1
1,67.885324,3.20874124,1.869173508,0.116369,0.762329436,0.201871352,9.3276498,2.9908472,3.67665736,1.96281136,7.6325,258.4361736,45.32133977,17.70708349,347.2985319,0.562595272,0.349318509,53.904692,547.826748,44.419,0.074601492,0.09124532,0.900915332,0.174141284,40.440508,40.440508,0.006035,2.13,0.84391696,55.0853888,95.60707294,1,1,1,1,4,1
1,272.3854375,22.31445875,9.107938,0.057855,8.688639438,3.023463875,6.878824375,1.73385625,2.76496,11.31691188,39.06,404.11725,86.1249375,26.5879375,293.1743125,1.152574375,0.949491875,158.482375,209.6339375,36.59725,0.18520575,0.16826125,2.174791688,0.296367438,49.8108125,49.8108125,0.26025,10.335,0.668635,198.2057063,99.14894875,1,1,1,1,4,1
1,95.911625,3.46693375,0.554478125,0,1.13024075,1.5539785,14.46857625,3.075625,4.501135,3.27349875,0,706.9305,39.770375,25.977,272.24525,0.82476375,0.907885,65.429625,257.9125,8.073,0.07141125,0.127419375,1.13717125,0.161620625,32.428625,32.428625,0.01375,5.544,0.30296875,17.4594375,80.6620625,1,1,1,1,4,1
1,166.96625,11.9452125,2.252485,0.012,4.84862875,4.1927625,11.1876125,1.7615,2.2304,5.990875,13.42,128.67625,66.5475,42.8075,169.65625,1.0774,0.74595,148.325,14.25375,0.604125,0.08098625,0.15424625,2.6646075,0.11596,25.3275,22.2475,0.0638,0,1.5068625,1.035125,15.8499625,1,1,1,1,4,1
1,177.6409331,14.8216597,7.108876235,0.143310376,4.894120917,1.479323859,4.015422583,0.556839286,2.255545837,7.729357678,35.96339505,304.5229278,180.3562135,15.00296512,149.4898938,0.40976255,1.06113864,153.8552848,109.3943093,3.011063095,0.053624336,0.153481197,0.220889307,0.047223107,16.66657402,16.66657402,0.503811525,8.180862388,0.288165106,36.2293979,32.84946866,1,1,1,1,4,1
1,121.6667258,10.13222035,3.384456749,0,1.234401131,4.914103033,6.796031724,2.137723772,1.808969993,3.026865903,0,412.7540582,85.90256973,74.05030817,494.1583476,2.525780192,0.542956181,61.10816583,332.5781586,23.09379,0.07780407,0.147428997,0.759187619,0.225266425,147.7726872,147.7726872,0.0216,0,3.405188299,342.4128679,107.4360353,1,1,1,1,4,1
1,217.6757252,16.82281904,8.458197489,0.0695756,5.615207327,1.686662444,10.94693228,3.689606761,3.90471035,8.267660382,117.715,509.8968629,75.55132726,28.9657823,433.1879286,5.982648919,1.590128889,184.249418,185.2035502,13.92637318,0.254451159,0.353028728,2.292870028,0.24541007,82.01414877,75.88334877,0.281254,72.25401411,1.875815945,50.43941398,181.5126678,1,1,1,1,4,1
1,49.62267573,3.051777115,1.001999744,0.009996869,1.290340068,0.529513356,3.786045649,0.165297377,0.406874492,1.689105934,4.785,90.6722823,4.392938006,3.29546185,23.75723551,0.312841589,0.16135876,18.09924982,1.615,0.217875,0.070622904,0.036566866,0.635420382,0.027385997,12.44229733,4.362683238,0.03625,1.16,0.046846,0.847236665,5.886173158,1,1,1,1,4,1
